time_sch,time_act,code,dest,stat,orig
14:10,16:53,BA 435 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
14:10,15:56,EJU 3854 easyJet Europe,Milan Malpensa (MXP),DEPARTED,Amsterdam
14:10,14:31,KL 1643 KLM,Florence (FLR),DEPARTED,Amsterdam
14:10,15:23,VY 1376 Vueling,Alicante (ALC),DEPARTED,Amsterdam
14:15,14:15,KL 1365 KLM,Warsaw (WAW),CANCELLED,Amsterdam
14:15,15:12,LO 264 LOT Polish Airlines,Warsaw (WAW),DEPARTED,Amsterdam
14:20,15:15,HV 6145 Transavia,Alicante (ALC),DEPARTED,Amsterdam
14:20,14:42,HV 6671 Transavia,Tenerife (TFS),DEPARTED,Amsterdam
14:20,14:20,KL 1325 KLM,Aalesund (AES),CANCELLED,Amsterdam
14:20,14:36,KL 1603 KLM,Rome (FCO),DEPARTED,Amsterdam
14:20,14:44,KL 1829 KLM,Berlin Brandenburg (BER),DEPARTED,Amsterdam
14:20,14:20,KL 1977 KLM,Budapest (BUD),CANCELLED,Amsterdam
14:20,14:48,KL 1995 KLM,Krakow (KRK),DEPARTED,Amsterdam
14:25,19:02,EZY 8682 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam
14:25,14:51,KL 589 KLM,Accra (ACC),DEPARTED,Amsterdam
14:25,14:25,KL 1147 KLM,Oslo (OSL),CANCELLED,Amsterdam
14:25,14:43,KL 1175 KLM,Trondheim (TRD),DEPARTED,Amsterdam
14:25,14:57,KL 1307 KLM,Toulouse (TLS),DEPARTED,Amsterdam
14:25,14:48,KL 1673 KLM,Barcelona (BCN),DEPARTED,Amsterdam
14:25,15:30,KL 1687 KLM,Bilbao (BIO),DEPARTED,Amsterdam
14:25,14:25,KL 1847 KLM,Vienna (VIE),CANCELLED,Amsterdam
14:30,15:45,EK 148 Emirates,Dubai International (DXB),DEPARTED,Amsterdam
14:30,15:07,KL 685 KLM,Mexico City (MEX),DEPARTED,Amsterdam
14:30,14:30,KL 1257 KLM,Nice (NCE),CANCELLED,Amsterdam
14:30,17:13,VY 8435 Vueling,Lisbon (LIS),DEPARTED,Amsterdam
14:35,15:15,KL 427 KLM,Dubai International (DXB),DEPARTED,Amsterdam
14:35,15:09,KL 675 KLM,Edmonton (YEG),DEPARTED,Amsterdam
14:35,15:02,KL 1115 KLM,Stockholm (ARN),DEPARTED,Amsterdam
14:35,14:55,KL 1267 KLM,Marseille (MRS),DEPARTED,Amsterdam
14:35,14:35,KL 1631 KLM,Milan Malpensa (MXP),CANCELLED,Amsterdam
14:45,17:07,EJU 7841 easyJet Europe,London Stansted (STN),DEPARTED,Amsterdam
14:45,14:59,HV 6705 Transavia,Fuerteventura (FUE),DEPARTED,Amsterdam
14:45,15:37,KL 1591 KLM,Bologna (BLQ),DEPARTED,Amsterdam
14:50,14:50,AF 1741 Air France,Paris de Gaulle (CDG),CANCELLED,Amsterdam
14:50,14:50,BA 2543 British Airways,London Gatwick (LGW),CANCELLED,Amsterdam
14:50,18:44,EJU 7851 easyJet Europe,Manchester (MAN),DEPARTED,Amsterdam
14:50,17:20,TK 1958 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam
14:55,19:58,EZY 3446 easyJet,Liverpool (LPL),DEPARTED,Amsterdam
14:55,14:55,KL 1189 KLM,Bergen (BGO),CANCELLED,Amsterdam
14:55,14:55,LH 993 Lufthansa,Frankfurt (FRA),CANCELLED,Amsterdam
14:55,19:25,LX 729 Swiss International Airlines,Zurich (ZRH),DEPARTED,Amsterdam
14:55,14:55,SK 548 Scandinavian Airlines,Copenhagen (CPH),CANCELLED,Amsterdam
15:00,15:11,DL 137 Delta Air Lines,Detroit (DTW),DEPARTED,Amsterdam
15:00,17:28,MS 758 Egypt Air,Cairo (CAI),DEPARTED,Amsterdam
15:05,20:55,KL 425 KLM,Dammam (DMM),DEPARTED,Amsterdam
15:05,15:05,KL 1161 KLM,Gothenburg (GOT),CANCELLED,Amsterdam
15:05,15:05,KL 1203 KLM,Stavanger (SVG),CANCELLED,Amsterdam
15:10,15:28,KL 1459 KLM,Nantes (NTE),DEPARTED,Amsterdam
15:10,15:10,KL 1931 KLM,Geneva (GVA),CANCELLED,Amsterdam
15:10,15:10,VY 8314 Vueling,Barcelona (BCN),CANCELLED,Amsterdam
15:15,15:15,KL 1131 KLM,Copenhagen (CPH),CANCELLED,Amsterdam
15:15,15:15,KL 1405 KLM,Montpellier (MPL),CANCELLED,Amsterdam
15:15,15:57,QR 274 Qatar Airways,Doha (DOH),DEPARTED,Amsterdam
15:20,18:25,EJU 7847 easyJet Europe,Bristol (BRS),DEPARTED,Amsterdam
15:20,15:20,KL 1797 KLM,Munich (MUC),CANCELLED,Amsterdam
15:20,15:20,KL 1961 KLM,Zurich (ZRH),DEPARTED,Amsterdam
15:25,15:25,SV 216 Saudi Arabian Airlines,Jeddah (JED),DEPARTED,Amsterdam
15:30,15:40,KL 1655 KLM,Venice (VCE),DEPARTED,Amsterdam
15:35,15:47,HV 6727 Transavia,Sevilla (SVQ),DEPARTED,Amsterdam
15:40,15:40,KL 1181 KLM,Linkoping (LPI),CANCELLED,Amsterdam
15:40,15:54,KL 1317 KLM,Bordeaux (BOD),DEPARTED,Amsterdam
15:45,16:02,KL 1021 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
15:45,15:45,KL 1921 KLM,Gdansk (GDN),CANCELLED,Amsterdam
15:50,16:39,HV 5751 Transavia,Marrakech (RAK),DEPARTED,Amsterdam
15:50,15:50,HV 6885 Transavia,Reykjavik (KEF),DEPARTED,Amsterdam
15:50,15:50,KL 1285 KLM,Edinburgh (EDI),CANCELLED,Amsterdam
15:50,15:50,XQ 945 SunExpress,Izmir (ADB),DEPARTED,Amsterdam
15:55,18:42,FR 3007 Ryanair,Dublin (DUB),DEPARTED,Amsterdam
15:55,15:55,KL 895 KLM,Shanghai (PVG),DEPARTED,Amsterdam
15:55,19:18,PC 1254 Pegasus Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam
16:00,17:43,BA 439 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
16:00,17:03,KL 937 KLM,Dublin (DUB),DEPARTED,Amsterdam
16:05,16:59,EZY 2518 easyJet,London Luton (LTN),DEPARTED,Amsterdam
16:05,16:05,KL 1217 KLM,Sandefjord (TRF),CANCELLED,Amsterdam
16:10,19:23,EJU 4072 easyJet Europe,Venice (VCE),DEPARTED,Amsterdam
16:10,16:10,KL 1447 KLM,Aberdeen (ABZ),CANCELLED,Amsterdam
16:10,16:21,KL 1477 KLM,Glasgow (GLA),DEPARTED,Amsterdam
16:10,16:10,KL 1769 KLM,Frankfurt (FRA),CANCELLED,Amsterdam
16:15,16:44,KL 897 KLM,Beijing (PEK),DEPARTED,Amsterdam
16:15,16:15,KL 1357 KLM,Prague (PRG),CANCELLED,Amsterdam
16:15,16:35,KL 1989 KLM,Basel (BSL),CANCELLED,Amsterdam
16:20,17:19,BA 8454 British Airways,London City (LCY),DEPARTED,Amsterdam
16:20,16:45,HV 5357 Transavia,Faro (FAO),DEPARTED,Amsterdam
16:20,16:20,KL 947 KLM,Belfast City Airport (BHD),CANCELLED,Amsterdam
16:20,16:20,KL 1079 KLM,Manchester (MAN),CANCELLED,Amsterdam
16:25,16:42,KL 1335 KLM,Aalborg (AAL),DEPARTED,Amsterdam
16:25,16:25,KL 1831 KLM,Berlin Brandenburg (BER),CANCELLED,Amsterdam
16:30,16:30,KL 963 KLM,Newcastle (NCL),CANCELLED,Amsterdam
16:30,16:30,KL 989 KLM,London City (LCY),CANCELLED,Amsterdam
16:30,16:30,KL 1053 KLM,Bristol (BRS),CANCELLED,Amsterdam
16:30,18:31,VY 8310 Vueling,Barcelona (BCN),DEPARTED,Amsterdam
16:35,17:22,KL 1149 KLM,Oslo (OSL),DEPARTED,Amsterdam
16:35,16:35,KL 1243 KLM,Paris de Gaulle (CDG),CANCELLED,Amsterdam
16:35,16:50,KL 1549 KLM,Leeds Bradford (LBA),CANCELLED,Amsterdam
16:35,16:56,WA 1521 KLM Cityhopper,Norwich (NWI),DEPARTED,Amsterdam
16:40,20:36,EI 609 Aer Lingus,Dublin (DUB),DEPARTED,Amsterdam
16:40,17:14,HV 5805 Transavia,Thessaloniki (SKG),DEPARTED,Amsterdam
16:40,16:40,KL 919 KLM,Southampton (SOU),CANCELLED,Amsterdam
16:40,17:09,KL 1023 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
16:40,17:08,KL 1431 KLM,Birmingham (BHX),DEPARTED,Amsterdam
16:40,16:40,KL 1489 KLM,Humberside (HUY),CANCELLED,Amsterdam
16:40,16:40,KL 1875 KLM,Stuttgart (STR),CANCELLED,Amsterdam
16:40,18:31,WA 1065 KLM Cityhopper,Cardiff (CWL),DEPARTED,Amsterdam
16:45,16:45,KL 1347 KLM,Billund (BLL),CANCELLED,Amsterdam
16:45,16:45,KL 1757 KLM,Bremen (BRE),CANCELLED,Amsterdam
16:45,18:39,KL 1887 KLM,Nuremberg (NUE),DEPARTED,Amsterdam
16:45,16:45,KL 1911 KLM,Hanover (HAJ),CANCELLED,Amsterdam
16:50,17:52,KL 621 KLM,Atlanta (ATL),DEPARTED,Amsterdam
16:50,18:18,KL 695 KLM,Toronto (YYZ),DEPARTED,Amsterdam
16:50,16:50,KL 1133 KLM,Copenhagen (CPH),CANCELLED,Amsterdam
16:50,16:50,KL 1745 KLM,Luxembourg (LUX),CANCELLED,Amsterdam
16:50,16:50,KL 1783 KLM,Hamburg (HAM),CANCELLED,Amsterdam
16:55,17:37,KL 1607 KLM,Rome (FCO),DEPARTED,Amsterdam
16:55,18:21,KL 1633 KLM,Milan Malpensa (MXP),DEPARTED,Amsterdam
16:55,17:37,KL 1675 KLM,Barcelona (BCN),DEPARTED,Amsterdam
17:00,19:14,D8 3541 Norwegian,Copenhagen (CPH),DEPARTED,Amsterdam
17:00,19:25,EJU 7805 easyJet Europe,Milan Linate (LIN),DEPARTED,Amsterdam
17:00,18:05,KL 1367 KLM,Warsaw (WAW),DEPARTED,Amsterdam
17:00,17:00,KL 1705 KLM,Madrid (MAD),CANCELLED,Amsterdam
17:00,18:34,KL 1997 KLM,Krakow (KRK),DEPARTED,Amsterdam
17:05,18:07,HV 5217 Transavia,Catania (CTA),DEPARTED,Amsterdam
17:05,17:33,KL 875 KLM,Bangkok (BKK),DEPARTED,Amsterdam
17:05,17:05,KL 1963 KLM,Zurich (ZRH),CANCELLED,Amsterdam
17:10,19:08,AF 1797 Air France,Lyon (LYS),DEPARTED,Amsterdam
17:10,21:48,EZY 2166 easyJet,Manchester (MAN),DEPARTED,Amsterdam
17:10,17:34,HV 6109 Transavia,Malaga (AGP),DEPARTED,Amsterdam
17:10,17:44,KL 643 KLM,New York JFK (JFK),DEPARTED,Amsterdam
17:10,17:10,KL 1861 KLM,Dusseldorf (DUS),CANCELLED,Amsterdam
17:10,17:10,KL 1933 KLM,Geneva (GVA),CANCELLED,Amsterdam
17:15,22:07,AT 851 Royal Air Maroc,Casablanca (CMN),DEPARTED,Amsterdam
17:15,17:35,HV 5955 Transavia,Lisbon (LIS),DEPARTED,Amsterdam
17:15,17:30,KL 887 KLM,Hong Kong (HKG),DEPARTED,Amsterdam
17:20,17:20,KL 993 KLM,London City (LCY),CANCELLED,Amsterdam
17:25,17:25,BA 447 British Airways,London Heathrow (LHR),CANCELLED,Amsterdam
17:25,19:19,TK 7823 Turkish Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam
17:30,19:25,OS 374 Austrian Airlines,Vienna (VIE),DEPARTED,Amsterdam
17:30,17:30,SK 1550 Scandinavian Airlines,Copenhagen (CPH),CANCELLED,Amsterdam
17:35,18:29,KL 1031 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
17:35,17:35,KL 1773 KLM,Frankfurt (FRA),CANCELLED,Amsterdam
17:35,17:35,LH 2307 Lufthansa,Munich (MUC),CANCELLED,Amsterdam
17:45,19:05,HV 5135 Transavia,Barcelona (BCN),DEPARTED,Amsterdam
17:50,21:26,EZY 2520 easyJet,London Luton (LTN),DEPARTED,Amsterdam
17:50,22:18,EZY 8684 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam
17:50,17:50,KL 1799 KLM,Munich (MUC),CANCELLED,Amsterdam
17:55,17:55,KL 1245 KLM,Paris de Gaulle (CDG),CANCELLED,Amsterdam
17:55,19:39,TP 673 TAP Air Portugal,Lisbon (LIS),DEPARTED,Amsterdam
18:05,19:45,AZ 109 ITA Airways,Rome (FCO),DEPARTED,Amsterdam
18:10,18:32,KL 1117 KLM,Stockholm (ARN),DEPARTED,Amsterdam
18:15,18:15,BA 8456 British Airways,London City (LCY),CANCELLED,Amsterdam
18:20,18:42,KL 991 KLM,London City (LCY),DEPARTED,Amsterdam
18:30,21:46,EJU 7929 easyJet Europe,Prague (PRG),DEPARTED,Amsterdam
18:30,21:15,LH 997 Lufthansa,Frankfurt (FRA),DEPARTED,Amsterdam
18:30,21:45,TK 1954 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam
18:35,22:30,EJU 7863 easyJet Europe,Basel (BSL),CANCELLED,Amsterdam
18:45,19:20,HV 5671 Transavia,Ibiza (IBZ),DEPARTED,Amsterdam
18:50,19:12,KL 1027 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
18:55,19:54,BA 2545 British Airways,London Gatwick (LGW),DEPARTED,Amsterdam
18:55,21:06,EJU 7843 easyJet Europe,London Stansted (STN),DEPARTED,Amsterdam
18:55,18:55,LX 733 Swiss International Airlines,Zurich (ZRH),CANCELLED,Amsterdam
18:55,18:55,SK 1556 Scandinavian Airlines,Stockholm (ARN),CANCELLED,Amsterdam
19:00,20:15,AY 1306 Finnair,Helsinki (HEL),DEPARTED,Amsterdam
19:00,20:30,EJU 7845 easyJet Europe,Birmingham (BHX),CANCELLED,Amsterdam
19:00,20:26,UX 1094 Air Europa,Madrid (MAD),DEPARTED,Amsterdam
19:05,19:05,SK 828 Scandinavian Airlines,Oslo (OSL),CANCELLED,Amsterdam
19:10,19:10,AF 1141 Air France,Paris de Gaulle (CDG),CANCELLED,Amsterdam
19:10,21:28,BT 620 AirBaltic,Riga (RIX),DEPARTED,Amsterdam
19:15,20:15,EJU 8674 easyJet Europe,London Gatwick (LGW),CANCELLED,Amsterdam
19:20,19:20,EJU 7831 easyJet Europe,London Luton (LTN),CANCELLED,Amsterdam
19:25,21:37,I2 3725 Iberia Express,Madrid (MAD),DEPARTED,Amsterdam
19:25,22:15,VY 8307 Vueling,Barcelona (BCN),DEPARTED,Amsterdam
19:30,21:16,3O 126 Air Arabia Maroc,Fez (FEZ),DEPARTED,Amsterdam
19:30,19:30,EW 2181 Eurowings,Stuttgart (STR),CANCELLED,Amsterdam
19:30,19:30,KL 997 KLM,London City (LCY),CANCELLED,Amsterdam
19:30,21:27,PC 7344 Pegasus Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam
19:35,20:33,KQ 117 Kenya Airways,Nairobi (NBO),DEPARTED,Amsterdam
19:35,19:35,LH 999 Lufthansa,Frankfurt (FRA),CANCELLED,Amsterdam
19:40,19:40,BT 1562 AirBaltic,Tallinn (TLL),CANCELLED,Amsterdam
19:40,19:40,KL 1135 KLM,Copenhagen (CPH),CANCELLED,Amsterdam
19:45,22:03,AI 156 Air India,New Delhi (DEL),DEPARTED,Amsterdam
19:45,21:14,BA 441 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
19:45,20:41,KE 926 Korean Air,Seoul Incheon (ICN),DEPARTED,Amsterdam
19:45,21:05,LO 268 LOT Polish Airlines,Warsaw (WAW),DEPARTED,Amsterdam
19:45,22:35,RO 364 Tarom,Bucharest (OTP),DEPARTED,Amsterdam
19:50,22:36,AZ 113 ITA Airways,Milan Linate (LIN),DEPARTED,Amsterdam
19:50,19:50,BA 8458 British Airways,London City (LCY),CANCELLED,Amsterdam
19:50,20:05,KL 1833 KLM,Berlin Brandenburg (BER),DEPARTED,Amsterdam
19:50,19:50,LH 2309 Lufthansa,Munich (MUC),CANCELLED,Amsterdam
19:55,22:18,3O 128 Air Arabia Maroc,Tanger (TNG),DEPARTED,Amsterdam
19:55,23:05,DY 1259 Norwegian,Oslo (OSL),CANCELLED,Amsterdam
20:00,20:12,KL 1433 KLM,Birmingham (BHX),DEPARTED,Amsterdam
20:00,20:00,LX 735 Swiss International Airlines,Zurich (ZRH),CANCELLED,Amsterdam
20:00,22:22,OS 376 Austrian Airlines,Vienna (VIE),DEPARTED,Amsterdam
20:05,20:15,KL 807 KLM,Manila (MNL),DEPARTED,Amsterdam
20:10,20:10,KL 1081 KLM,Manchester (MAN),CANCELLED,Amsterdam
20:15,20:15,EW 7185 Eurowings,Hamburg (HAM),CANCELLED,Amsterdam
20:15,20:15,KL 979 KLM,London City (LCY),CANCELLED,Amsterdam
20:20,22:45,EI 611 Aer Lingus,Dublin (DUB),DEPARTED,Amsterdam
20:25,22:43,AF 1441 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam
20:30,21:54,KL 1033 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
20:30,20:57,KL 1211 KLM,Kristiansand (KRS),DEPARTED,Amsterdam
20:35,22:40,8R 6775 Amelia,Strasbourg (SXB),DEPARTED,Amsterdam
20:35,22:01,EI 845 Aer Lingus,Cork (ORK),DEPARTED,Amsterdam
20:35,20:35,KL 1263 KLM,Nice (NCE),CANCELLED,Amsterdam
20:35,20:45,KL 1319 KLM,Bordeaux (BOD),DEPARTED,Amsterdam
20:35,20:35,KL 1419 KLM,Lyon (LYS),DEPARTED,Amsterdam
20:35,20:35,KL 1501 KLM,Valencia (VLC),CANCELLED,Amsterdam
20:35,20:35,KL 1689 KLM,Bilbao (BIO),CANCELLED,Amsterdam
20:35,21:06,KL 1715 KLM,Oporto (OPO),DEPARTED,Amsterdam
20:35,20:56,KL 1801 KLM,Munich (MUC),DEPARTED,Amsterdam
20:40,20:40,KL 1151 KLM,Oslo (OSL),CANCELLED,Amsterdam
20:40,20:40,KL 1171 KLM,Helsinki (HEL),DEPARTED,Amsterdam
20:40,20:40,KL 1177 KLM,Trondheim (TRD),CANCELLED,Amsterdam
20:40,20:40,KL 1461 KLM,Nantes (NTE),CANCELLED,Amsterdam
20:40,20:53,KL 1659 KLM,Venice (VCE),DEPARTED,Amsterdam
20:40,20:40,KL 1789 KLM,Hamburg (HAM),CANCELLED,Amsterdam
20:40,20:40,KL 1835 KLM,Berlin Brandenburg (BER),CANCELLED,Amsterdam
20:40,20:40,KL 1891 KLM,Nuremberg (NUE),CANCELLED,Amsterdam
20:45,20:45,KL 1269 KLM,Marseille (MRS),CANCELLED,Amsterdam
20:45,22:24,KL 1379 KLM,Bucharest (OTP),DEPARTED,Amsterdam
20:45,20:45,KL 1707 KLM,Madrid (MAD),CANCELLED,Amsterdam
20:50,21:20,KL 1163 KLM,Gothenburg (GOT),DEPARTED,Amsterdam
20:50,20:50,KL 1359 KLM,Prague (PRG),CANCELLED,Amsterdam
20:50,20:50,KL 1923 KLM,Gdansk (GDN),CANCELLED,Amsterdam
20:50,20:50,KL 1991 KLM,Basel (BSL),CANCELLED,Amsterdam
20:55,23:18,EJU 3856 easyJet Europe,Milan Malpensa (MXP),DEPARTED,Amsterdam
20:55,20:55,EY 78 Etihad Airways,Abu Dhabi (AUH),DEPARTED,Amsterdam
20:55,21:30,FR 3101 Ryanair,Dublin (DUB),DEPARTED,Amsterdam
20:55,20:55,KL 1121 KLM,Stockholm (ARN),CANCELLED,Amsterdam
20:55,20:55,KL 1183 KLM,Linkoping (LPI),CANCELLED,Amsterdam
20:55,20:55,KL 1559 KLM,Turin (TRN),CANCELLED,Amsterdam
20:55,20:55,KL 1581 KLM,Athens (ATH),DEPARTED,Amsterdam
20:55,20:55,KL 1681 KLM,Barcelona (BCN),CANCELLED,Amsterdam
21:00,21:00,BA 443 British Airways,London Heathrow (LHR),CANCELLED,Amsterdam
21:00,23:00,EJU 5286 easyJet Europe,Berlin Brandenburg (BER),CANCELLED,Amsterdam
21:00,21:00,KL 701 KLM,Santiago (SCL),DEPARTED,Amsterdam
21:00,21:00,KL 1221 KLM,Sandefjord (TRF),CANCELLED,Amsterdam
21:00,21:13,KL 1309 KLM,Toulouse (TLS),DEPARTED,Amsterdam
21:00,22:54,KL 1435 KLM,Birmingham (BHX),DEPARTED,Amsterdam
21:00,21:00,KL 1609 KLM,Rome (FCO),CANCELLED,Amsterdam
21:00,21:12,KL 1647 KLM,Florence (FLR),DEPARTED,Amsterdam
21:00,21:00,KL 1761 KLM,Bremen (BRE),CANCELLED,Amsterdam
21:00,22:32,KL 1849 KLM,Vienna (VIE),DEPARTED,Amsterdam
21:00,21:00,KL 1939 KLM,Zagreb (ZAG),CANCELLED,Amsterdam
21:00,21:00,KL 1969 KLM,Zurich (ZRH),CANCELLED,Amsterdam
21:00,21:00,KL 1999 KLM,Krakow (KRK),CANCELLED,Amsterdam
21:00,23:55,VY 8305 Vueling,Barcelona (BCN),DEPARTED,Amsterdam
21:05,23:14,EZS 1518 easyJet Switzerland,Geneva (GVA),DEPARTED,Amsterdam
21:05,21:30,KL 1089 KLM,Cork (ORK),DEPARTED,Amsterdam
21:05,21:05,KL 1337 KLM,Aalborg (AAL),CANCELLED,Amsterdam
21:10,23:46,KL 835 KLM,Denpasar (DPS),DEPARTED,Amsterdam
21:10,21:10,KL 1139 KLM,Copenhagen (CPH),CANCELLED,Amsterdam
21:10,21:10,KL 1193 KLM,Bergen (BGO),DEPARTED,Amsterdam
21:10,21:10,KL 1205 KLM,Stavanger (SVG),CANCELLED,Amsterdam
21:10,21:10,KL 1697 KLM,Lisbon (LIS),CANCELLED,Amsterdam
21:20,23:43,BA 2547 British Airways,London Gatwick (LGW),DEPARTED,Amsterdam
21:20,23:15,EZY 2924 easyJet,Bristol (BRS),DEPARTED,Amsterdam
21:20,23:35,EZY 8686 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam
21:20,22:06,KL 1493 KLM,Humberside (HUY),DEPARTED,Amsterdam
21:20,21:20,KL 1527 KLM,Norwich (NWI),DEPARTED,Amsterdam
21:20,21:20,KL 1539 KLM,Teesside International (MME),CANCELLED,Amsterdam
21:20,21:20,KL 1595 KLM,Bologna (BLQ),CANCELLED,Amsterdam
21:20,21:20,KL 1627 KLM,Milan Linate (LIN),CANCELLED,Amsterdam
21:20,21:20,KL 1775 KLM,Frankfurt (FRA),CANCELLED,Amsterdam
21:20,21:20,KL 1863 KLM,Dusseldorf (DUS),DEPARTED,Amsterdam
21:20,21:20,KL 1879 KLM,Stuttgart (STR),DEPARTED,Amsterdam
21:20,21:20,KL 1899 KLM,Belgrade (BEG),CANCELLED,Amsterdam
21:20,21:20,KL 1937 KLM,Geneva (GVA),CANCELLED,Amsterdam
21:25,21:25,KL 939 KLM,Dublin (DUB),CANCELLED,Amsterdam
21:25,21:25,KL 1481 KLM,Glasgow (GLA),CANCELLED,Amsterdam
21:25,21:25,KL 1749 KLM,Luxembourg (LUX),DEPARTED,Amsterdam
21:30,22:25,BR 76 EVA Air,Taipei (TPE),DEPARTED,Amsterdam
21:30,22:36,KL 1275 KLM,Wroclaw (WRO),DEPARTED,Amsterdam
00:10,01:19,HV 6888 Transavia,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF)
00:25,00:25,HV 5336 Transavia,Amsterdam,BAGGAGE HANDLED,Sharm El Sheikh (SSH)
01:00,01:00,HV 6676 Transavia,Amsterdam,BAGGAGE HANDLED,Tenerife (TFS)
05:45,05:45,KL 590 KLM,Amsterdam,BAGGAGE HANDLED,Accra (ACC)
05:50,06:44,KL 810 KLM,Amsterdam,BAGGAGE HANDLED,Jakarta (CGK)
05:55,05:55,DL 46 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
05:55,05:55,KL 624 KLM,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL)
06:00,06:00,DL 132 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW)
06:20,06:20,KL 428 KLM,Amsterdam,BAGGAGE HANDLED,Dubai International (DXB)
06:35,06:35,CX 271 Cathay Pacific,Amsterdam,BAGGAGE HANDLED,Hong Kong (HKG)
06:35,06:46,KL 535 KLM,Amsterdam,BAGGAGE HANDLED,Kigali (KGL)
06:40,06:40,DL 160 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Minneapolis (MSP)
06:45,06:45,SQ 324 Singapore Airlines,Amsterdam,BAGGAGE HANDLED,Singapore (SIN)
06:50,06:50,KL 642 KLM,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
06:55,06:55,KL 1750 KLM,Amsterdam,BAGGAGE HANDLED,Bremen (BRE)
07:05,07:05,KL 566 KLM,Amsterdam,BAGGAGE HANDLED,Nairobi (NBO)
07:05,07:05,KL 1720 KLM,Amsterdam,BAGGAGE HANDLED,Brussels (BRU)
07:05,07:05,KL 1852 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS)
07:10,07:10,KL 423 KLM,Amsterdam,BAGGAGE HANDLED,Riyadh (RUH)
07:10,07:10,KL 612 KLM,Amsterdam,BAGGAGE HANDLED,Chicago (ORD)
07:10,07:10,KL 652 KLM,Amsterdam,CANCELLED,Washington (IAD)
07:10,07:10,KL 692 KLM,Amsterdam,BAGGAGE HANDLED,Toronto (YYZ)
07:15,07:15,KL 1340 KLM,Amsterdam,BAGGAGE HANDLED,Billund (BLL)
07:15,07:15,KL 1776 KLM,Amsterdam,BAGGAGE HANDLED,Hamburg (HAM)
07:15,07:15,KL 1880 KLM,Amsterdam,CANCELLED,Nuremberg (NUE)
07:15,07:15,KL 1900 KLM,Amsterdam,BAGGAGE HANDLED,Hanover (HAJ)
07:15,07:15,UA 70 United Airlines,Amsterdam,BAGGAGE HANDLED,Newark (EWR)
07:20,07:20,KL 1736 KLM,Amsterdam,BAGGAGE HANDLED,Luxembourg (LUX)
07:20,07:58,PY 994 Surinam Airways,Amsterdam,BAGGAGE HANDLED,Paramaribo (PBM)
07:25,07:25,KL 1124 KLM,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
07:25,07:25,KL 1328 KLM,Amsterdam,BAGGAGE HANDLED,Aalborg (AAL)
07:25,07:45,KL 1818 KLM,Amsterdam,BAGGAGE HANDLED,Berlin Brandenburg (BER)
07:30,07:30,KL 1206 KLM,Amsterdam,BAGGAGE HANDLED,Kristiansand (KRS)
07:30,07:30,KL 1866 KLM,Amsterdam,CANCELLED,Stuttgart (STR)
07:35,07:35,KL 662 KLM,Amsterdam,BAGGAGE HANDLED,Houston (IAH)
07:35,08:24,KL 878 KLM,Amsterdam,BAGGAGE HANDLED,Mumbai (BOM)
07:35,07:35,KL 1152 KLM,Amsterdam,BAGGAGE HANDLED,Gothenburg (GOT)
07:35,07:35,KL 1196 KLM,Amsterdam,BAGGAGE HANDLED,Stavanger (SVG)
07:35,07:35,KL 1350 KLM,Amsterdam,BAGGAGE HANDLED,Prague (PRG)
07:35,07:35,KL 1984 KLM,Amsterdam,BAGGAGE HANDLED,Basel (BSL)
07:40,07:40,KL 569 KLM,Amsterdam,BAGGAGE HANDLED,Kilimanjaro (JRO)
07:40,08:03,KL 736 KLM,Amsterdam,BAGGAGE HANDLED,Curacao (CUR)
07:45,07:45,KL 1312 KLM,Amsterdam,BAGGAGE HANDLED,Bordeaux (BOD)
07:50,08:05,KL 1184 KLM,Amsterdam,BAGGAGE HANDLED,Bergen (BGO)
07:50,07:50,KL 1454 KLM,Amsterdam,BAGGAGE HANDLED,Nantes (NTE)
07:55,07:55,DL 72 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL)
