time_sch,time_act,code,dest,stat,orig
14:35,15:43,KL 427 KLM,Dubai International (DXB),DEPARTED,Amsterdam
14:35,14:35,KL 675 KLM,Edmonton (YEG),DEPARTED,Amsterdam
14:35,14:49,KL 1115 KLM,Stockholm (ARN),DEPARTED,Amsterdam
14:35,14:48,KL 1267 KLM,Marseille (MRS),DEPARTED,Amsterdam
14:35,15:01,KL 1631 KLM,Milan Malpensa (MXP),DEPARTED,Amsterdam
14:45,14:45,KL 1591 KLM,Bologna (BLQ),DEPARTED,Amsterdam
14:45,16:01,LH 993 Lufthansa,Frankfurt (FRA),DEPARTED,Amsterdam
14:50,16:16,AF 1741 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam
14:50,15:19,HV 6671 Transavia,Tenerife (TFS),DEPARTED,Amsterdam
14:50,15:40,TK 1958 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam
14:55,14:55,EJU 7851 easyJet Europe,Manchester (MAN),DEPARTED,Amsterdam
14:55,14:55,EZY 3446 easyJet,Liverpool (LPL),DEPARTED,Amsterdam
14:55,14:55,KL 1189 KLM,Bergen (BGO),DEPARTED,Amsterdam
14:55,15:27,LX 729 Swiss International Airlines,Zurich (ZRH),DEPARTED,Amsterdam
14:55,15:16,SK 548 Scandinavian Airlines,Copenhagen (CPH),DEPARTED,Amsterdam
15:00,15:00,DL 137 Delta Air Lines,Detroit (DTW),DEPARTED,Amsterdam
15:00,16:05,MS 758 Egypt Air,Cairo (CAI),DEPARTED,Amsterdam
15:05,15:19,KL 417 KLM,Dammam (DMM),DEPARTED,Amsterdam
15:05,15:05,KL 1161 KLM,Gothenburg (GOT),DEPARTED,Amsterdam
15:05,15:05,KL 1203 KLM,Stavanger (SVG),DEPARTED,Amsterdam
15:10,15:27,BA 2543 British Airways,London Gatwick (LGW),DEPARTED,Amsterdam
15:10,15:10,KL 1459 KLM,Bordeaux (BOD),DEPARTED,Amsterdam
15:10,15:10,KL 1931 KLM,Geneva (GVA),DEPARTED,Amsterdam
15:15,15:15,KL 1131 KLM,Copenhagen (CPH),DEPARTED,Amsterdam
15:15,15:15,KL 1405 KLM,Montpellier (MPL),DEPARTED,Amsterdam
15:15,15:15,QR 274 Qatar Airways,Doha (DOH),DEPARTED,Amsterdam
15:20,15:20,KL 1797 KLM,Munich (MUC),DEPARTED,Amsterdam
15:20,15:34,KL 1961 KLM,Zurich (ZRH),DEPARTED,Amsterdam
15:25,15:57,SV 216 Saudi Arabian Airlines,Jeddah (JED),DEPARTED,Amsterdam
15:30,15:30,HV 6867 Transavia,Athens (ATH),DEPARTED,Amsterdam
15:30,16:01,KL 1655 KLM,Venice (VCE),DEPARTED,Amsterdam
15:35,16:05,HV 5755 Transavia,Marrakech (RAK),DEPARTED,Amsterdam
15:35,15:35,VY 8305 Vueling,Barcelona (BCN),DEPARTED,Amsterdam
15:40,15:40,EZY 2518 easyJet,London Luton (LTN),DEPARTED,Amsterdam
15:40,15:51,KL 1181 KLM,Linkoping (LPI),DEPARTED,Amsterdam
15:40,15:40,KL 1317 KLM,Bordeaux (BOD),DEPARTED,Amsterdam
15:45,15:45,KL 1021 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
15:45,15:45,KL 1921 KLM,Gdansk (GDN),DEPARTED,Amsterdam
15:50,15:50,KL 1285 KLM,Edinburgh (EDI),DEPARTED,Amsterdam
15:55,15:55,KL 895 KLM,Shanghai (PVG),DEPARTED,Amsterdam
15:55,15:55,PC 1254 Pegasus Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam
16:00,16:00,KL 937 KLM,Dublin (DUB),DEPARTED,Amsterdam
16:05,16:05,BA 439 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
16:05,16:05,KL 1217 KLM,Sandefjord (TRF),DEPARTED,Amsterdam
16:10,16:10,KL 1447 KLM,Aberdeen (ABZ),DEPARTED,Amsterdam
16:10,16:10,KL 1769 KLM,Frankfurt (FRA),DEPARTED,Amsterdam
16:15,16:43,KL 897 KLM,Beijing (PEK),DEPARTED,Amsterdam
16:15,16:15,KL 1357 KLM,Prague (PRG),DEPARTED,Amsterdam
16:15,16:28,KL 1989 KLM,Basel (BSL),DEPARTED,Amsterdam
16:20,16:20,BA 8454 British Airways,London City (LCY),DEPARTED,Amsterdam
16:20,16:20,EJU 3856 easyJet Europe,Milan Malpensa (MXP),DEPARTED,Amsterdam
16:20,16:47,EJU 4072 easyJet Europe,Venice (VCE),DEPARTED,Amsterdam
16:20,16:20,FR 3101 Ryanair,Dublin (DUB),DEPARTED,Amsterdam
16:20,16:20,KL 947 KLM,Belfast City Airport (BHD),DEPARTED,Amsterdam
16:20,16:20,KL 1079 KLM,Manchester (MAN),DEPARTED,Amsterdam
16:25,16:36,KL 1247 KLM,Kristiansand (KRS),DEPARTED,Amsterdam
16:25,16:39,KL 1335 KLM,Aalborg (AAL),DEPARTED,Amsterdam
16:25,16:25,KL 1831 KLM,Berlin Brandenburg (BER),DEPARTED,Amsterdam
16:30,16:46,HV 6117 Transavia,Malaga (AGP),DEPARTED,Amsterdam
16:30,16:30,KL 963 KLM,Newcastle (NCL),DEPARTED,Amsterdam
16:30,17:00,KL 989 KLM,London City (LCY),DEPARTED,Amsterdam
16:30,17:04,KL 1053 KLM,Bristol (BRS),DEPARTED,Amsterdam
16:35,16:35,KL 1149 KLM,Oslo (OSL),DEPARTED,Amsterdam
16:35,16:53,KL 1243 KLM,Paris de Gaulle (CDG),DEPARTED,Amsterdam
16:35,16:35,KL 1537 KLM,Teesside International (MME),DEPARTED,Amsterdam
16:35,16:35,KL 1549 KLM,Leeds Bradford (LBA),DEPARTED,Amsterdam
16:35,16:46,VY 8310 Vueling,Barcelona (BCN),DEPARTED,Amsterdam
16:35,16:50,WA 1521 KLM Cityhopper,Norwich (NWI),DEPARTED,Amsterdam
16:40,16:40,EI 609 Aer Lingus,Dublin (DUB),DEPARTED,Amsterdam
16:40,17:01,KL 919 KLM,Southampton (SOU),DEPARTED,Amsterdam
16:40,16:40,KL 1023 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
16:40,16:40,KL 1431 KLM,Birmingham (BHX),DEPARTED,Amsterdam
16:40,16:52,KL 1489 KLM,Humberside (HUY),DEPARTED,Amsterdam
16:40,18:27,KL 1875 KLM,Stuttgart (STR),DEPARTED,Amsterdam
16:40,16:52,WA 1065 KLM Cityhopper,Cardiff (CWL),DEPARTED,Amsterdam
16:45,16:56,HV 5355 Transavia,Faro (FAO),DEPARTED,Amsterdam
16:45,17:19,KL 1347 KLM,Billund (BLL),DEPARTED,Amsterdam
16:45,16:45,KL 1757 KLM,Bremen (BRE),DEPARTED,Amsterdam
16:45,16:45,KL 1887 KLM,Nuremberg (NUE),DEPARTED,Amsterdam
16:45,17:40,KL 1911 KLM,Hanover (HAJ),DEPARTED,Amsterdam
16:50,17:11,HV 6003 Transavia,Oporto (OPO),DEPARTED,Amsterdam
16:50,17:12,KL 621 KLM,Atlanta (ATL),DEPARTED,Amsterdam
16:50,17:03,KL 695 KLM,Toronto (YYZ),DEPARTED,Amsterdam
16:50,16:50,KL 1133 KLM,Copenhagen (CPH),DEPARTED,Amsterdam
16:50,16:50,KL 1745 KLM,Luxembourg (LUX),DEPARTED,Amsterdam
16:50,16:50,KL 1783 KLM,Hamburg (HAM),DEPARTED,Amsterdam
16:55,17:32,HV 6119 Transavia,Malaga (AGP),DEPARTED,Amsterdam
16:55,17:25,KL 1607 KLM,Rome (FCO),DEPARTED,Amsterdam
16:55,16:55,KL 1633 KLM,Milan Malpensa (MXP),DEPARTED,Amsterdam
16:55,17:19,KL 1675 KLM,Barcelona (BCN),DEPARTED,Amsterdam
17:00,17:00,EJU 7805 easyJet Europe,Milan Linate (LIN),DEPARTED,Amsterdam
17:00,17:00,KL 1367 KLM,Warsaw (WAW),DEPARTED,Amsterdam
17:00,17:14,KL 1705 KLM,Madrid (MAD),DEPARTED,Amsterdam
17:05,17:18,KL 875 KLM,Bangkok (BKK),DEPARTED,Amsterdam
17:05,17:05,KL 1963 KLM,Zurich (ZRH),DEPARTED,Amsterdam
17:10,17:10,AF 1797 Air France,Lyon (LYS),DEPARTED,Amsterdam
17:10,17:10,KL 643 KLM,New York JFK (JFK),CANCELLED,Amsterdam
17:10,17:10,KL 1861 KLM,Dusseldorf (DUS),DEPARTED,Amsterdam
17:10,17:10,KL 1933 KLM,Geneva (GVA),DEPARTED,Amsterdam
17:15,17:15,AT 851 Royal Air Maroc,Casablanca (CMN),DEPARTED,Amsterdam
17:15,17:15,KL 887 KLM,Hong Kong (HKG),DEPARTED,Amsterdam
17:20,18:05,HV 5627 Transavia,Palma (PMI),DEPARTED,Amsterdam
17:20,17:20,KL 993 KLM,London City (LCY),DEPARTED,Amsterdam
17:25,17:25,BA 447 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
17:25,17:25,TK 7823 Turkish Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam
17:30,17:30,HV 5139 Transavia,Barcelona (BCN),DEPARTED,Amsterdam
17:30,17:30,OS 374 Austrian Airlines,Vienna (VIE),DEPARTED,Amsterdam
17:30,17:42,SK 1550 Scandinavian Airlines,Copenhagen (CPH),DEPARTED,Amsterdam
17:35,18:30,KL 1031 KLM,London Heathrow (LHR),CANCELLED,Amsterdam
17:35,17:35,KL 1773 KLM,Frankfurt (FRA),DEPARTED,Amsterdam
17:35,17:35,LH 2307 Lufthansa,Munich (MUC),CANCELLED,Amsterdam
17:40,19:57,EZS 1516 easyJet Switzerland,Geneva (GVA),DEPARTED,Amsterdam
17:45,17:56,TP 673 TAP Air Portugal,Lisbon (LIS),DEPARTED,Amsterdam
17:50,17:50,EZY 2520 easyJet,London Luton (LTN),DEPARTED,Amsterdam
17:50,17:50,EZY 8684 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam
17:50,17:50,KL 1799 KLM,Munich (MUC),DEPARTED,Amsterdam
17:55,17:55,KL 1245 KLM,Paris de Gaulle (CDG),DEPARTED,Amsterdam
18:05,18:05,AZ 109 ITA Airways,Rome (FCO),DEPARTED,Amsterdam
18:10,18:10,KL 1117 KLM,Stockholm (ARN),DEPARTED,Amsterdam
18:15,18:15,BA 8456 British Airways,London City (LCY),DEPARTED,Amsterdam
18:20,18:50,KL 991 KLM,London City (LCY),DEPARTED,Amsterdam
18:20,18:20,PC 1258 Pegasus Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam
18:25,18:25,VY 8307 Vueling,Barcelona (BCN),DEPARTED,Amsterdam
18:30,18:30,EJU 7801 easyJet Europe,Milan Malpensa (MXP),DEPARTED,Amsterdam
18:30,18:30,LH 997 Lufthansa,Frankfurt (FRA),DEPARTED,Amsterdam
18:30,18:30,TK 1954 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam
18:45,19:08,EJU 7853 easyJet Europe,Manchester (MAN),DEPARTED,Amsterdam
18:50,18:50,KL 1027 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
18:55,19:07,BA 2545 British Airways,London Gatwick (LGW),DEPARTED,Amsterdam
18:55,19:11,SK 1556 Scandinavian Airlines,Stockholm (ARN),DEPARTED,Amsterdam
19:00,19:13,AY 1306 Finnair,Helsinki (HEL),DEPARTED,Amsterdam
19:00,19:11,EJU 7843 easyJet Europe,London Stansted (STN),DEPARTED,Amsterdam
19:00,19:00,EJU 7849 easyJet Europe,Birmingham (BHX),DEPARTED,Amsterdam
19:00,19:00,UX 1094 Air Europa,Madrid (MAD),DEPARTED,Amsterdam
19:05,19:30,SK 828 Scandinavian Airlines,Oslo (OSL),DEPARTED,Amsterdam
19:10,19:10,AF 1141 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam
19:10,19:30,BT 620 AirBaltic,Riga (RIX),DEPARTED,Amsterdam
19:15,19:15,EJU 8674 easyJet Europe,London Gatwick (LGW),DEPARTED,Amsterdam
19:20,19:20,EJU 7831 easyJet Europe,London Luton (LTN),DEPARTED,Amsterdam
19:25,19:44,I2 3725 Iberia Express,Madrid (MAD),DEPARTED,Amsterdam
19:30,19:30,KL 997 KLM,London City (LCY),DEPARTED,Amsterdam
19:30,19:30,KL 1433 KLM,Birmingham (BHX),DEPARTED,Amsterdam
19:35,19:35,KQ 117 Kenya Airways,Nairobi (NBO),DEPARTED,Amsterdam
19:35,20:01,LH 999 Lufthansa,Frankfurt (FRA),DEPARTED,Amsterdam
19:40,19:40,BT 1562 AirBaltic,Tallinn (TLL),DEPARTED,Amsterdam
19:40,19:40,KL 1135 KLM,Copenhagen (CPH),DEPARTED,Amsterdam
19:45,19:45,BA 441 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
19:45,19:45,KE 926 Korean Air,Seoul Incheon (ICN),DEPARTED,Amsterdam
19:45,19:59,LO 268 LOT Polish Airlines,Warsaw (WAW),DEPARTED,Amsterdam
19:45,20:28,RO 364 Tarom,Bucharest (OTP),DEPARTED,Amsterdam
19:50,19:50,AZ 113 ITA Airways,Milan Linate (LIN),DEPARTED,Amsterdam
19:50,19:50,BA 8458 British Airways,London City (LCY),DEPARTED,Amsterdam
19:50,19:50,KL 1833 KLM,Berlin Brandenburg (BER),DEPARTED,Amsterdam
19:50,20:00,LH 2309 Lufthansa,Munich (MUC),DEPARTED,Amsterdam
19:50,20:08,XQ 945 SunExpress,Izmir (ADB),DEPARTED,Amsterdam
20:00,20:00,LX 735 Swiss International Airlines,Zurich (ZRH),DEPARTED,Amsterdam
20:00,20:00,OS 376 Austrian Airlines,Vienna (VIE),DEPARTED,Amsterdam
20:05,20:05,KL 807 KLM,Manila (MNL),DEPARTED,Amsterdam
20:10,20:10,KL 1081 KLM,Manchester (MAN),DEPARTED,Amsterdam
20:15,20:15,EW 7185 Eurowings,Hamburg (HAM),DEPARTED,Amsterdam
20:15,20:15,FR 2335 Ryanair,Malaga (AGP),DEPARTED,Amsterdam
20:15,20:15,KL 979 KLM,London City (LCY),DEPARTED,Amsterdam
20:15,20:15,SK 554 Scandinavian Airlines,Copenhagen (CPH),DEPARTED,Amsterdam
20:20,20:37,EI 611 Aer Lingus,Dublin (DUB),DEPARTED,Amsterdam
20:20,20:32,EJU 5286 easyJet Europe,Berlin Brandenburg (BER),DEPARTED,Amsterdam
20:25,21:04,AF 1441 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam
20:30,21:19,KL 1033 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
20:30,20:30,KL 1211 KLM,Kristiansand (KRS),DEPARTED,Amsterdam
20:35,20:35,8R 6775 Amelia,Strasbourg (SXB),DEPARTED,Amsterdam
20:35,21:43,KL 809 KLM,Jakarta (CGK),DEPARTED,Amsterdam
20:35,20:35,KL 1263 KLM,Nice (NCE),DEPARTED,Amsterdam
20:35,20:35,KL 1419 KLM,Lyon (LYS),DEPARTED,Amsterdam
20:35,20:47,KL 1501 KLM,Valencia (VLC),DEPARTED,Amsterdam
20:35,20:35,KL 1689 KLM,Bilbao (BIO),DEPARTED,Amsterdam
20:35,21:01,KL 1715 KLM,Oporto (OPO),DEPARTED,Amsterdam
20:40,20:40,KL 1151 KLM,Oslo (OSL),DEPARTED,Amsterdam
20:40,20:40,KL 1171 KLM,Helsinki (HEL),DEPARTED,Amsterdam
20:40,20:40,KL 1177 KLM,Trondheim (TRD),DEPARTED,Amsterdam
20:40,20:59,KL 1319 KLM,Bordeaux (BOD),DEPARTED,Amsterdam
20:40,20:40,KL 1461 KLM,Nantes (NTE),DEPARTED,Amsterdam
20:40,20:54,KL 1659 KLM,Venice (VCE),DEPARTED,Amsterdam
20:40,20:40,KL 1789 KLM,Hamburg (HAM),DEPARTED,Amsterdam
20:40,20:40,KL 1801 KLM,Munich (MUC),DEPARTED,Amsterdam
20:40,20:40,KL 1835 KLM,Berlin Brandenburg (BER),DEPARTED,Amsterdam
20:40,20:55,KL 1891 KLM,Nuremberg (NUE),DEPARTED,Amsterdam
20:45,21:22,KL 1269 KLM,Marseille (MRS),DEPARTED,Amsterdam
20:45,20:56,KL 1379 KLM,Bucharest (OTP),DEPARTED,Amsterdam
20:45,20:45,KL 1707 KLM,Madrid (MAD),DEPARTED,Amsterdam
20:50,20:50,KL 1163 KLM,Gothenburg (GOT),DEPARTED,Amsterdam
20:50,21:00,KL 1359 KLM,Prague (PRG),DEPARTED,Amsterdam
20:50,20:50,KL 1923 KLM,Gdansk (GDN),DEPARTED,Amsterdam
20:50,20:50,KL 1991 KLM,Basel (BSL),DEPARTED,Amsterdam
20:55,21:14,EY 78 Etihad Airways,Abu Dhabi (AUH),DEPARTED,Amsterdam
20:55,21:09,KL 1121 KLM,Stockholm (ARN),DEPARTED,Amsterdam
20:55,22:28,KL 1183 KLM,Linkoping (LPI),DEPARTED,Amsterdam
20:55,21:09,KL 1559 KLM,Turin (TRN),DEPARTED,Amsterdam
20:55,20:55,KL 1581 KLM,Athens (ATH),DEPARTED,Amsterdam
20:55,21:07,KL 1681 KLM,Barcelona (BCN),DEPARTED,Amsterdam
21:00,21:18,KL 701 KLM,Santiago (SCL),DEPARTED,Amsterdam
21:00,21:00,KL 1221 KLM,Sandefjord (TRF),DEPARTED,Amsterdam
21:00,22:27,KL 1309 KLM,Toulouse (TLS),DEPARTED,Amsterdam
21:00,21:00,KL 1435 KLM,Birmingham (BHX),DEPARTED,Amsterdam
21:00,21:27,KL 1609 KLM,Rome (FCO),DEPARTED,Amsterdam
21:00,21:10,KL 1647 KLM,Florence (FLR),DEPARTED,Amsterdam
21:00,21:00,KL 1761 KLM,Bremen (BRE),DEPARTED,Amsterdam
21:00,21:18,KL 1849 KLM,Vienna (VIE),DEPARTED,Amsterdam
21:00,21:00,KL 1939 KLM,Zagreb (ZAG),DEPARTED,Amsterdam
21:00,21:14,KL 1969 KLM,Zurich (ZRH),DEPARTED,Amsterdam
21:00,21:00,KL 1999 KLM,Krakow (KRK),DEPARTED,Amsterdam
21:05,21:05,BA 443 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
21:05,21:05,KL 1089 KLM,Cork (ORK),DEPARTED,Amsterdam
21:05,21:05,KL 1337 KLM,Aalborg (AAL),DEPARTED,Amsterdam
21:05,21:21,KL 1915 KLM,Hanover (HAJ),DEPARTED,Amsterdam
21:05,21:27,KL 1981 KLM,Budapest (BUD),DEPARTED,Amsterdam
21:10,21:26,KL 835 KLM,Denpasar (DPS),DEPARTED,Amsterdam
21:10,21:20,KL 1139 KLM,Copenhagen (CPH),DEPARTED,Amsterdam
21:10,21:21,KL 1193 KLM,Bergen (BGO),DEPARTED,Amsterdam
21:10,21:10,KL 1205 KLM,Stavanger (SVG),DEPARTED,Amsterdam
21:10,21:10,KL 1697 KLM,Lisbon (LIS),DEPARTED,Amsterdam
21:10,21:22,KL 1937 KLM,Geneva (GVA),DEPARTED,Amsterdam
21:15,21:29,EZY 2522 easyJet,London Luton (LTN),DEPARTED,Amsterdam
21:15,21:15,EZY 2924 easyJet,Bristol (BRS),DEPARTED,Amsterdam
21:15,21:15,KL 1595 KLM,Bologna (BLQ),DEPARTED,Amsterdam
21:20,21:41,EZY 8686 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam
21:20,21:20,KL 1527 KLM,Norwich (NWI),DEPARTED,Amsterdam
21:20,21:20,KL 1539 KLM,Teesside International (MME),DEPARTED,Amsterdam
21:20,21:37,KL 1627 KLM,Milan Linate (LIN),DEPARTED,Amsterdam
21:20,21:20,KL 1775 KLM,Frankfurt (FRA),DEPARTED,Amsterdam
21:20,21:38,KL 1863 KLM,Dusseldorf (DUS),DEPARTED,Amsterdam
21:20,21:33,KL 1879 KLM,Stuttgart (STR),DEPARTED,Amsterdam
21:25,21:25,KL 939 KLM,Dublin (DUB),DEPARTED,Amsterdam
21:25,21:25,KL 1481 KLM,Glasgow (GLA),DEPARTED,Amsterdam
21:25,21:25,KL 1749 KLM,Luxembourg (LUX),DEPARTED,Amsterdam
21:30,21:40,BR 76 EVA Air,Taipei (TPE),DEPARTED,Amsterdam
21:30,21:30,EZY 2168 easyJet,Manchester (MAN),DEPARTED,Amsterdam
21:30,21:30,KL 1275 KLM,Wroclaw (WRO),DEPARTED,Amsterdam
21:30,21:47,KL 1369 KLM,Warsaw (WAW),DEPARTED,Amsterdam
21:35,21:35,KL 1293 KLM,Edinburgh (EDI),DEPARTED,Amsterdam
21:35,21:46,KL 1349 KLM,Billund (BLL),DEPARTED,Amsterdam
21:35,21:35,KL 1733 KLM,Brussels (BRU),DEPARTED,Amsterdam
21:45,21:45,BA 427 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
21:45,22:13,EZY 3302 easyJet,Edinburgh (EDI),DEPARTED,Amsterdam
21:45,21:45,KL 1083 KLM,Manchester (MAN),DEPARTED,Amsterdam
22:00,22:00,EK 150 Emirates,Dubai International (DXB),DEPARTED,Amsterdam
22:00,22:00,KL 1069 KLM,Cardiff (CWL),DEPARTED,Amsterdam
22:20,22:20,TK 1956 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam
22:40,22:40,KL 965 KLM,Newcastle (NCL),DEPARTED,Amsterdam
22:40,22:40,KL 1057 KLM,Bristol (BRS),DEPARTED,Amsterdam
22:40,22:40,KL 1551 KLM,Leeds Bradford (LBA),DEPARTED,Amsterdam
22:45,22:45,KL 1451 KLM,Aberdeen (ABZ),DEPARTED,Amsterdam
00:00,00:00,HV 5752 Transavia,Amsterdam,BAGGAGE HANDLED,Marrakech (RAK)
00:10,00:10,HV 6888 Transavia,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF)
00:15,00:15,HV 6110 Transavia,Amsterdam,BAGGAGE HANDLED,Malaga (AGP)
00:20,00:44,OR 3721 TUI fly,Amsterdam,BAGGAGE HANDLED,Sao Vicente Island (VXE)
00:25,00:25,HV 5662 Transavia,Amsterdam,BAGGAGE HANDLED,Las Palmas de Gran Canaria (LPA)
00:55,00:55,HV 6506 Transavia,Amsterdam,BAGGAGE HANDLED,Amman (AMM)
05:20,05:20,KL 588 KLM,Amsterdam,BAGGAGE HANDLED,Lagos (LOS)
05:45,06:08,KL 590 KLM,Amsterdam,BAGGAGE HANDLED,Accra (ACC)
05:50,05:50,KL 810 KLM,Amsterdam,BAGGAGE HANDLED,Jakarta (CGK)
05:55,05:55,DL 46 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
05:55,05:55,KL 624 KLM,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL)
06:00,06:00,DL 132 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW)
06:00,06:00,KL 714 KLM,Amsterdam,BAGGAGE HANDLED,Paramaribo (PBM)
06:20,06:20,KL 428 KLM,Amsterdam,CANCELLED,Dubai International (DXB)
06:35,06:35,CX 271 Cathay Pacific,Amsterdam,BAGGAGE HANDLED,Hong Kong (HKG)
06:35,06:35,KL 537 KLM,Amsterdam,BAGGAGE HANDLED,Kigali (KGL)
06:40,06:40,DL 160 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Minneapolis (MSP)
06:45,06:45,SQ 324 Singapore Airlines,Amsterdam,BAGGAGE HANDLED,Singapore (SIN)
06:50,06:50,KL 642 KLM,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
07:00,07:00,KL 1750 KLM,Amsterdam,BAGGAGE HANDLED,Bremen (BRE)
07:05,07:05,KL 566 KLM,Amsterdam,BAGGAGE HANDLED,Nairobi (NBO)
07:05,07:27,KL 856 KLM,Amsterdam,BAGGAGE HANDLED,Seoul Incheon (ICN)
07:05,07:05,KL 1720 KLM,Amsterdam,BAGGAGE HANDLED,Brussels (BRU)
07:05,07:05,KL 1852 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS)
07:10,07:10,KL 425 KLM,Amsterdam,BAGGAGE HANDLED,Riyadh (RUH)
07:10,07:26,KL 692 KLM,Amsterdam,BAGGAGE HANDLED,Toronto (YYZ)
07:15,07:15,KL 1340 KLM,Amsterdam,BAGGAGE HANDLED,Billund (BLL)
07:15,07:15,KL 1776 KLM,Amsterdam,BAGGAGE HANDLED,Hamburg (HAM)
07:15,07:15,KL 1900 KLM,Amsterdam,BAGGAGE HANDLED,Hanover (HAJ)
07:15,07:15,UA 70 United Airlines,Amsterdam,BAGGAGE HANDLED,Newark (EWR)
07:20,09:11,KL 1736 KLM,Amsterdam,BAGGAGE HANDLED,Luxembourg (LUX)
07:20,07:20,KL 1880 KLM,Amsterdam,BAGGAGE HANDLED,Nuremberg (NUE)
07:25,07:25,KL 1124 KLM,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
07:25,07:25,KL 1328 KLM,Amsterdam,BAGGAGE HANDLED,Aalborg (AAL)
07:25,07:25,KL 1818 KLM,Amsterdam,BAGGAGE HANDLED,Berlin Brandenburg (BER)
07:30,07:30,KL 1206 KLM,Amsterdam,BAGGAGE HANDLED,Kristiansand (KRS)
07:30,07:30,KL 1866 KLM,Amsterdam,BAGGAGE HANDLED,Stuttgart (STR)
07:35,07:35,KL 612 KLM,Amsterdam,BAGGAGE HANDLED,Chicago (ORD)
07:35,07:35,KL 662 KLM,Amsterdam,BAGGAGE HANDLED,Houston (IAH)
07:35,08:25,KL 878 KLM,Amsterdam,BAGGAGE HANDLED,Mumbai (BOM)
07:35,07:35,KL 1152 KLM,Amsterdam,BAGGAGE HANDLED,Gothenburg (GOT)
07:35,07:35,KL 1196 KLM,Amsterdam,BAGGAGE HANDLED,Stavanger (SVG)
07:35,07:35,KL 1350 KLM,Amsterdam,BAGGAGE HANDLED,Prague (PRG)
07:35,07:35,KL 1984 KLM,Amsterdam,BAGGAGE HANDLED,Basel (BSL)
07:40,08:37,KL 569 KLM,Amsterdam,BAGGAGE HANDLED,Kilimanjaro (JRO)
07:40,07:40,KL 652 KLM,Amsterdam,BAGGAGE HANDLED,Washington (IAD)
07:40,07:40,KL 736 KLM,Amsterdam,BAGGAGE HANDLED,Curacao (CUR)
07:45,07:45,KL 1312 KLM,Amsterdam,BAGGAGE HANDLED,Bordeaux (BOD)
07:50,07:50,KL 1184 KLM,Amsterdam,BAGGAGE HANDLED,Bergen (BGO)
07:50,07:50,KL 1454 KLM,Amsterdam,BAGGAGE HANDLED,Nantes (NTE)
07:55,07:55,DL 72 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL)
07:55,07:55,KL 1178 KLM,Amsterdam,BAGGAGE HANDLED,Linkoping (LPI)
07:55,07:55,KL 1212 KLM,Amsterdam,BAGGAGE HANDLED,Sandefjord (TRF)
08:00,08:00,KL 1300 KLM,Amsterdam,BAGGAGE HANDLED,Toulouse (TLS)
08:00,08:00,KL 1372 KLM,Amsterdam,BAGGAGE HANDLED,Bucharest (OTP)
08:00,08:00,KL 1992 KLM,Amsterdam,BAGGAGE HANDLED,Krakow (KRK)
08:05,08:05,8R 6768 Amelia,Amsterdam,BAGGAGE HANDLED,Strasbourg (SXB)
08:05,10:48,KL 672 KLM,Amsterdam,BAGGAGE HANDLED,Montreal (YUL)
08:05,08:05,KL 1514 KLM,Amsterdam,BAGGAGE HANDLED,Norwich (NWI)
08:05,08:05,LH 986 Lufthansa,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
08:05,08:15,UA 946 United Airlines,Amsterdam,BAGGAGE HANDLED,Washington (IAD)
08:10,08:10,KL 1362 KLM,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW)
08:10,08:10,KL 1762 KLM,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
08:15,08:15,DL 134 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW)
08:15,08:15,DL 258 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Boston (BOS)
